381,7.00,2024.10.30 20:12:06,2024-10-30 12:12:06,BTCUSD
382,7.00,2024.10.30 20:12:09,2024-10-30 12:12:08,BTCUSD
383,0.65,2024.10.30 20:12:09,2024-10-30 12:12:09,BTCUSD
384,0.57,2024.10.30 20:12:09,2024-10-30 12:12:09,BTCUSD
385,0.65,2024.10.30 20:12:10,2024-10-30 12:12:09,BTCUSD
386,10.40,2024.10.30 20:12:10,2024-10-30 12:12:09,BTCUSD
387,6.20,2024.10.30 20:12:11,2024-10-30 12:12:10,BTCUSD
388,6.20,2024.10.30 20:12:13,2024-10-30 12:12:12,BTCUSD
389,8.40,2024.10.30 20:12:13,2024-10-30 12:12:12,BTCUSD
390,9.60,2024.10.30 20:12:13,2024-10-30 12:12:13,BTCUSD
391,9.60,2024.10.30 20:12:13,2024-10-30 12:12:13,BTCUSD
392,16.00,2024.10.30 20:12:14,2024-10-30 12:12:13,BTCUSD
393,16.00,2024.10.30 20:12:18,2024-10-30 12:12:17,BTCUSD
394,18.00,2024.10.30 20:12:18,2024-10-30 12:12:17,BTCUSD
395,18.00,2024.10.30 20:12:19,2024-10-30 12:12:18,BTCUSD
396,25.60,2024.10.30 20:12:19,2024-10-30 12:12:18,BTCUSD
397,21.80,2024.10.30 20:12:21,2024-10-30 12:12:20,BTCUSD
398,21.80,2024.10.30 20:12:21,2024-10-30 12:12:20,BTCUSD
399,20.20,2024.10.30 20:12:25,2024-10-30 12:12:24,BTCUSD
400,19.40,2024.10.30 20:12:25,2024-10-30 12:12:25,BTCUSD
401,19.40,2024.10.30 20:12:25,2024-10-30 12:12:25,BTCUSD
402,19.40,2024.10.30 20:12:28,2024-10-30 12:12:27,BTCUSD
403,19.40,2024.10.30 20:12:28,2024-10-30 12:12:27,BTCUSD
404,28.30,2024.10.30 20:12:28,2024-10-30 12:12:27,BTCUSD
405,28.30,2024.10.30 20:12:28,2024-10-30 12:12:27,BTCUSD
406,28.30,2024.10.30 20:12:28,2024-10-30 12:12:28,BTCUSD
407,30.40,2024.10.30 20:12:28,2024-10-30 12:12:28,BTCUSD
408,30.40,2024.10.30 20:12:34,2024-10-30 12:12:33,BTCUSD
409,34.69,2024.10.30 20:12:34,2024-10-30 12:12:33,BTCUSD
410,34.10,2024.10.30 20:12:34,2024-10-30 12:12:34,BTCUSD
411,30.50,2024.10.30 20:12:35,2024-10-30 12:12:34,BTCUSD
412,28.80,2024.10.30 20:12:38,2024-10-30 12:12:37,BTCUSD
413,28.80,2024.10.30 20:12:38,2024-10-30 12:12:37,BTCUSD
414,28.80,2024.10.30 20:12:38,2024-10-30 12:12:37,BTCUSD
415,28.80,2024.10.30 20:12:39,2024-10-30 12:12:38,BTCUSD
416,28.80,2024.10.30 20:12:39,2024-10-30 12:12:38,BTCUSD
417,26.90,2024.10.30 20:12:40,2024-10-30 12:12:39,BTCUSD
418,25.50,2024.10.30 20:12:41,2024-10-30 12:12:40,BTCUSD
419,24.20,2024.10.30 20:12:41,2024-10-30 12:12:40,BTCUSD
420,24.20,2024.10.30 20:12:41,2024-10-30 12:12:41,BTCUSD
421,24.20,2024.10.30 20:12:41,2024-10-30 12:12:41,BTCUSD
422,16.10,2024.10.30 20:12:41,2024-10-30 12:12:41,BTCUSD
423,11.00,2024.10.30 20:12:41,2024-10-30 12:12:41,BTCUSD
424,11.00,2024.10.30 20:12:42,2024-10-30 12:12:41,BTCUSD
425,7.40,2024.10.30 20:12:43,2024-10-30 12:12:42,BTCUSD
426,4.00,2024.10.30 20:12:45,2024-10-30 12:12:44,BTCUSD
427,0.50,2024.10.30 20:12:45,2024-10-30 12:12:45,BTCUSD
428,0.50,2024.10.30 20:12:45,2024-10-30 12:12:45,BTCUSD
429,0.50,2024.10.30 20:12:46,2024-10-30 12:12:45,BTCUSD
430,7.30,2024.10.30 20:12:46,2024-10-30 12:12:45,BTCUSD
